src,dst,split,class
data\cleaned\Potato___Late_blight\da16cb94-4f1d-4390-b446-19eac2110115___RS_LB 2912.JPG,data\processed\val\Potato___Late_blight\da16cb94-4f1d-4390-b446-19eac2110115___RS_LB 2912.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\e0e15d89-8c3b-43f5-8617-136b720e39cd___RS_LB 2668.JPG,data\processed\val\Potato___Late_blight\e0e15d89-8c3b-43f5-8617-136b720e39cd___RS_LB 2668.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\fff55a7e-2f86-4747-8d31-f1fde3c307aa___RS_LB 3081.JPG,data\processed\val\Potato___Late_blight\fff55a7e-2f86-4747-8d31-f1fde3c307aa___RS_LB 3081.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\df60df5b-a619-4b38-926d-6372c0f6329a___RS_LB 5308.JPG,data\processed\val\Potato___Late_blight\df60df5b-a619-4b38-926d-6372c0f6329a___RS_LB 5308.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\e4a264b9-fbae-4f38-86ce-d0a7d70e92e1___RS_LB 5211.JPG,data\processed\val\Potato___Late_blight\e4a264b9-fbae-4f38-86ce-d0a7d70e92e1___RS_LB 5211.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\de54e40d-4c5f-48d9-9b6d-bc96bde09898___RS_LB 4086.JPG,data\processed\val\Potato___Late_blight\de54e40d-4c5f-48d9-9b6d-bc96bde09898___RS_LB 4086.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\e71a27b3-20d5-40e8-ad01-4c1942d46654___RS_LB 4085.JPG,data\processed\val\Potato___Late_blight\e71a27b3-20d5-40e8-ad01-4c1942d46654___RS_LB 4085.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\fe72d959-6788-4b19-9285-e0b2919dc718___RS_LB 2516.JPG,data\processed\val\Potato___Late_blight\fe72d959-6788-4b19-9285-e0b2919dc718___RS_LB 2516.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\db973ce3-7198-4ae8-910a-bb1a3046e353___RS_LB 5152.JPG,data\processed\val\Potato___Late_blight\db973ce3-7198-4ae8-910a-bb1a3046e353___RS_LB 5152.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\e8040f51-18ed-43ec-9fa3-b5eb972f4fec___RS_LB 2527.JPG,data\processed\val\Potato___Late_blight\e8040f51-18ed-43ec-9fa3-b5eb972f4fec___RS_LB 2527.JPG,val,Potato___Late_blight
data\cleaned\Potato___Late_blight\fc9b06c8-7c63-445d-9858-a5a0c7be719b___RS_LB 3273.JPG,data\processed\test\Potato___Late_blight\fc9b06c8-7c63-445d-9858-a5a0c7be719b___RS_LB 3273.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\fe9d57f1-8e00-4069-963a-b344cceca7b3___RS_LB 4486.JPG,data\processed\test\Potato___Late_blight\fe9d57f1-8e00-4069-963a-b344cceca7b3___RS_LB 4486.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140.JPG,data\processed\test\Potato___Late_blight\d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\dac19eb9-e4e3-4ca1-8183-268b839901c4___RS_LB 5208.JPG,data\processed\test\Potato___Late_blight\dac19eb9-e4e3-4ca1-8183-268b839901c4___RS_LB 5208.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\e0a085c0-20e4-4e36-87db-49f0b58fa349___RS_LB 4324.JPG,data\processed\test\Potato___Late_blight\e0a085c0-20e4-4e36-87db-49f0b58fa349___RS_LB 4324.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\e40a1e10-fca8-4831-b124-48bc07f92eb1___RS_LB 2897.JPG,data\processed\test\Potato___Late_blight\e40a1e10-fca8-4831-b124-48bc07f92eb1___RS_LB 2897.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\e0460bd7-100c-411f-ae0b-f69bfe360313___RS_LB 5310.JPG,data\processed\test\Potato___Late_blight\e0460bd7-100c-411f-ae0b-f69bfe360313___RS_LB 5310.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067.JPG,data\processed\test\Potato___Late_blight\fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\fdc86644-2491-4ace-b7e3-190e1d68ebba___RS_LB 5129.JPG,data\processed\test\Potato___Late_blight\fdc86644-2491-4ace-b7e3-190e1d68ebba___RS_LB 5129.JPG,test,Potato___Late_blight
data\cleaned\Potato___Late_blight\dc289122-aa0d-454b-b617-16824440fce4___RS_LB 2959.JPG,data\processed\test\Potato___Late_blight\dc289122-aa0d-454b-b617-16824440fce4___RS_LB 2959.JPG,test,Potato___Late_blight
data\cleaned\Tomato__Target_Spot\a1baad36-b4e1-48d2-9d4f-99c561613ab1___Com.G_TgS_FL 8036.JPG,data\processed\train\Tomato__Target_Spot\a1baad36-b4e1-48d2-9d4f-99c561613ab1___Com.G_TgS_FL 8036.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a33fabf8-5bfb-4a99-b7f9-50315267e9b6___Com.G_TgS_FL 1072.JPG,data\processed\train\Tomato__Target_Spot\a33fabf8-5bfb-4a99-b7f9-50315267e9b6___Com.G_TgS_FL 1072.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a3c89f44-7911-49e8-a5a8-a2abd3da3dcf___Com.G_TgS_FL 0729.JPG,data\processed\train\Tomato__Target_Spot\a3c89f44-7911-49e8-a5a8-a2abd3da3dcf___Com.G_TgS_FL 0729.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a3ea6e53-ff26-4775-aada-539f434a0926___Com.G_TgS_FL 7879.JPG,data\processed\train\Tomato__Target_Spot\a3ea6e53-ff26-4775-aada-539f434a0926___Com.G_TgS_FL 7879.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a873d860-abf2-4cce-8661-034d87ca61af___Com.G_TgS_FL 0964.JPG,data\processed\train\Tomato__Target_Spot\a873d860-abf2-4cce-8661-034d87ca61af___Com.G_TgS_FL 0964.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a3185675-e571-4754-b06e-96466c1d3bfc___Com.G_TgS_FL 7885.JPG,data\processed\train\Tomato__Target_Spot\a3185675-e571-4754-b06e-96466c1d3bfc___Com.G_TgS_FL 7885.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9d6a295a-f083-49df-875d-d1a6d49f352f___Com.G_TgS_FL 9837.JPG,data\processed\train\Tomato__Target_Spot\9d6a295a-f083-49df-875d-d1a6d49f352f___Com.G_TgS_FL 9837.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a8c2dd2d-45fc-4ab3-8726-95df9a7790a0___Com.G_TgS_FL 0662.JPG,data\processed\train\Tomato__Target_Spot\a8c2dd2d-45fc-4ab3-8726-95df9a7790a0___Com.G_TgS_FL 0662.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a69cdb49-df5d-4053-b9b5-fb52e934ad99___Com.G_TgS_FL 9695.JPG,data\processed\train\Tomato__Target_Spot\a69cdb49-df5d-4053-b9b5-fb52e934ad99___Com.G_TgS_FL 9695.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a3c5254d-d70f-4523-abe4-8f5f9977db27___Com.G_TgS_FL 8243.JPG,data\processed\train\Tomato__Target_Spot\a3c5254d-d70f-4523-abe4-8f5f9977db27___Com.G_TgS_FL 8243.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9f47b961-a5f0-42e9-bb2d-0ef5749116f8___Com.G_TgS_FL 8381.JPG,data\processed\train\Tomato__Target_Spot\9f47b961-a5f0-42e9-bb2d-0ef5749116f8___Com.G_TgS_FL 8381.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a5afdb8f-fc49-47c9-b3fa-7e1beb24777e___Com.G_TgS_FL 7929.JPG,data\processed\train\Tomato__Target_Spot\a5afdb8f-fc49-47c9-b3fa-7e1beb24777e___Com.G_TgS_FL 7929.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a9513759-256d-427e-824f-de6585f9c7fb___Com.G_TgS_FL 8252.JPG,data\processed\train\Tomato__Target_Spot\a9513759-256d-427e-824f-de6585f9c7fb___Com.G_TgS_FL 8252.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a1002a3f-916c-4c96-bdd6-8f5c26276d81___Com.G_TgS_FL 1106.JPG,data\processed\train\Tomato__Target_Spot\a1002a3f-916c-4c96-bdd6-8f5c26276d81___Com.G_TgS_FL 1106.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9bcca2b9-103b-49bd-ab07-54c810d4c932___Com.G_TgS_FL 9684.JPG,data\processed\train\Tomato__Target_Spot\9bcca2b9-103b-49bd-ab07-54c810d4c932___Com.G_TgS_FL 9684.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a1d8306e-51da-4e73-bb56-7233c6c08143___Com.G_TgS_FL 8170.JPG,data\processed\train\Tomato__Target_Spot\a1d8306e-51da-4e73-bb56-7233c6c08143___Com.G_TgS_FL 8170.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a903e94f-f46d-430c-9ff1-3aab78130dca___Com.G_TgS_FL 9696.JPG,data\processed\train\Tomato__Target_Spot\a903e94f-f46d-430c-9ff1-3aab78130dca___Com.G_TgS_FL 9696.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a91408f9-9d46-4f96-b020-06690c45eaef___Com.G_TgS_FL 9824.JPG,data\processed\train\Tomato__Target_Spot\a91408f9-9d46-4f96-b020-06690c45eaef___Com.G_TgS_FL 9824.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a19beedf-d248-4a9f-afa4-9a6715ba35cd___Com.G_TgS_FL 0878.JPG,data\processed\train\Tomato__Target_Spot\a19beedf-d248-4a9f-afa4-9a6715ba35cd___Com.G_TgS_FL 0878.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a992283a-d489-4622-b90d-aef3b7e30811___Com.G_TgS_FL 9969.JPG,data\processed\train\Tomato__Target_Spot\a992283a-d489-4622-b90d-aef3b7e30811___Com.G_TgS_FL 9969.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a31f50af-fbd3-4e07-a972-5a61ebe7c06c___Com.G_TgS_FL 1099.JPG,data\processed\train\Tomato__Target_Spot\a31f50af-fbd3-4e07-a972-5a61ebe7c06c___Com.G_TgS_FL 1099.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a900dc26-f4fa-462f-9611-cd3d0464c44e___Com.G_TgS_FL 9668.JPG,data\processed\train\Tomato__Target_Spot\a900dc26-f4fa-462f-9611-cd3d0464c44e___Com.G_TgS_FL 9668.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9e498959-9c1a-460d-a383-b45fe86ba946___Com.G_TgS_FL 9922.JPG,data\processed\train\Tomato__Target_Spot\9e498959-9c1a-460d-a383-b45fe86ba946___Com.G_TgS_FL 9922.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9ecff2bd-36a3-49fb-a71f-3690d2a315e9___Com.G_TgS_FL 0945.JPG,data\processed\train\Tomato__Target_Spot\9ecff2bd-36a3-49fb-a71f-3690d2a315e9___Com.G_TgS_FL 0945.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9f1ddd8c-a80d-4869-8cea-09b78bd16eb4___Com.G_TgS_FL 9987.JPG,data\processed\train\Tomato__Target_Spot\9f1ddd8c-a80d-4869-8cea-09b78bd16eb4___Com.G_TgS_FL 9987.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a60f92d1-6aa4-4535-b13c-2690b54ecb46___Com.G_TgS_FL 8204.JPG,data\processed\train\Tomato__Target_Spot\a60f92d1-6aa4-4535-b13c-2690b54ecb46___Com.G_TgS_FL 8204.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a9dade61-fb75-4035-9b83-18c60101da07___Com.G_TgS_FL 0848.JPG,data\processed\train\Tomato__Target_Spot\a9dade61-fb75-4035-9b83-18c60101da07___Com.G_TgS_FL 0848.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a2c707e2-c1d5-49b8-8b4a-cd517b5aa1a0___Com.G_TgS_FL 9843.JPG,data\processed\train\Tomato__Target_Spot\a2c707e2-c1d5-49b8-8b4a-cd517b5aa1a0___Com.G_TgS_FL 9843.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9d04eab3-3ca0-4c04-aca6-6b63a5c0b491___Com.G_TgS_FL 0816.JPG,data\processed\train\Tomato__Target_Spot\9d04eab3-3ca0-4c04-aca6-6b63a5c0b491___Com.G_TgS_FL 0816.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9f8b6474-ba80-4bbc-887a-723c3a1502b7___Com.G_TgS_FL 0898.JPG,data\processed\train\Tomato__Target_Spot\9f8b6474-ba80-4bbc-887a-723c3a1502b7___Com.G_TgS_FL 0898.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9c84ba58-c218-481c-844c-ef562860a15a___Com.G_TgS_FL 0954.JPG,data\processed\train\Tomato__Target_Spot\9c84ba58-c218-481c-844c-ef562860a15a___Com.G_TgS_FL 0954.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9f506760-72e7-4f57-b3b1-d866d89fbc51___Com.G_TgS_FL 0047.JPG,data\processed\train\Tomato__Target_Spot\9f506760-72e7-4f57-b3b1-d866d89fbc51___Com.G_TgS_FL 0047.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9cf9013a-c5b5-41a9-bf73-845b8e6d56f2___Com.G_TgS_FL 8016.JPG,data\processed\train\Tomato__Target_Spot\9cf9013a-c5b5-41a9-bf73-845b8e6d56f2___Com.G_TgS_FL 8016.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a53a22ed-dd38-42bd-9626-4f2824531072___Com.G_TgS_FL 9851.JPG,data\processed\train\Tomato__Target_Spot\a53a22ed-dd38-42bd-9626-4f2824531072___Com.G_TgS_FL 9851.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a4d3047a-8db1-42b6-9fe0-943a65159116___Com.G_TgS_FL 9975.JPG,data\processed\train\Tomato__Target_Spot\a4d3047a-8db1-42b6-9fe0-943a65159116___Com.G_TgS_FL 9975.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a96d494b-493b-4b60-a93e-7cd2d6ae2fcd___Com.G_TgS_FL 8192.JPG,data\processed\train\Tomato__Target_Spot\a96d494b-493b-4b60-a93e-7cd2d6ae2fcd___Com.G_TgS_FL 8192.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a489da29-b369-4bae-a001-f9fe8f2348cc___Com.G_TgS_FL 0735.JPG,data\processed\train\Tomato__Target_Spot\a489da29-b369-4bae-a001-f9fe8f2348cc___Com.G_TgS_FL 0735.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a2c02a4d-ebcd-45cc-9bf1-77938e875712___Com.G_TgS_FL 0707.JPG,data\processed\train\Tomato__Target_Spot\a2c02a4d-ebcd-45cc-9bf1-77938e875712___Com.G_TgS_FL 0707.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a9409c3d-dbfc-4679-84b6-e671906e8c3a___Com.G_TgS_FL 9780.JPG,data\processed\train\Tomato__Target_Spot\a9409c3d-dbfc-4679-84b6-e671906e8c3a___Com.G_TgS_FL 9780.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a42b5660-6dff-4433-995f-18ea64ec0339___Com.G_TgS_FL 8226.JPG,data\processed\train\Tomato__Target_Spot\a42b5660-6dff-4433-995f-18ea64ec0339___Com.G_TgS_FL 8226.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9c77930c-8758-4c44-a0e8-0bee30c1fd4b___Com.G_TgS_FL 9690.JPG,data\processed\train\Tomato__Target_Spot\9c77930c-8758-4c44-a0e8-0bee30c1fd4b___Com.G_TgS_FL 9690.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9f74980b-56b6-4eca-88f8-ca84e3232427___Com.G_TgS_FL 9697.JPG,data\processed\train\Tomato__Target_Spot\9f74980b-56b6-4eca-88f8-ca84e3232427___Com.G_TgS_FL 9697.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a06e2b19-8e8d-4803-b78a-91c6b0ffd868___Com.G_TgS_FL 0020.JPG,data\processed\train\Tomato__Target_Spot\a06e2b19-8e8d-4803-b78a-91c6b0ffd868___Com.G_TgS_FL 0020.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a13d28b1-7cdf-4d10-bd16-e01cefbe9e0e___Com.G_TgS_FL 9779.JPG,data\processed\train\Tomato__Target_Spot\a13d28b1-7cdf-4d10-bd16-e01cefbe9e0e___Com.G_TgS_FL 9779.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a7132fc4-1fd0-4848-9514-381a60edc288___Com.G_TgS_FL 8157.JPG,data\processed\train\Tomato__Target_Spot\a7132fc4-1fd0-4848-9514-381a60edc288___Com.G_TgS_FL 8157.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a9cc37b3-d9d6-4245-86b8-9aaffd5d0074___Com.G_TgS_FL 9841.JPG,data\processed\train\Tomato__Target_Spot\a9cc37b3-d9d6-4245-86b8-9aaffd5d0074___Com.G_TgS_FL 9841.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9c35d282-72c1-458b-b430-2cefb43bebad___Com.G_TgS_FL 9883.JPG,data\processed\train\Tomato__Target_Spot\9c35d282-72c1-458b-b430-2cefb43bebad___Com.G_TgS_FL 9883.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a5f763b2-2034-4df0-a69e-69e4e9137be9___Com.G_TgS_FL 0872.JPG,data\processed\train\Tomato__Target_Spot\a5f763b2-2034-4df0-a69e-69e4e9137be9___Com.G_TgS_FL 0872.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a7c38861-0e57-41a6-85f6-fed91d10d703___Com.G_TgS_FL 0851.JPG,data\processed\train\Tomato__Target_Spot\a7c38861-0e57-41a6-85f6-fed91d10d703___Com.G_TgS_FL 0851.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a04bbb04-5455-4a67-b5fa-4ae4f3df34ef___Com.G_TgS_FL 8074.JPG,data\processed\train\Tomato__Target_Spot\a04bbb04-5455-4a67-b5fa-4ae4f3df34ef___Com.G_TgS_FL 8074.JPG,train,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a9d36db4-6b58-402d-9e7b-174073f0df3b___Com.G_TgS_FL 1090.JPG,data\processed\val\Tomato__Target_Spot\a9d36db4-6b58-402d-9e7b-174073f0df3b___Com.G_TgS_FL 1090.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a1ff0477-0781-4699-ae03-252896f1a298___Com.G_TgS_FL 9803.JPG,data\processed\val\Tomato__Target_Spot\a1ff0477-0781-4699-ae03-252896f1a298___Com.G_TgS_FL 9803.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a9a5c547-0098-42e1-ab36-4eef9aaef45a___Com.G_TgS_FL 1104.JPG,data\processed\val\Tomato__Target_Spot\a9a5c547-0098-42e1-ab36-4eef9aaef45a___Com.G_TgS_FL 1104.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9ee33eba-abc6-4f16-a292-46d0ded8e88d___Com.G_TgS_FL 9797.JPG,data\processed\val\Tomato__Target_Spot\9ee33eba-abc6-4f16-a292-46d0ded8e88d___Com.G_TgS_FL 9797.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9f277b20-0004-4d23-9106-aeaf21e0c3ad___Com.G_TgS_FL 9671.JPG,data\processed\val\Tomato__Target_Spot\9f277b20-0004-4d23-9106-aeaf21e0c3ad___Com.G_TgS_FL 9671.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a22aa3d8-3856-459b-8b96-f520c3969743___Com.G_TgS_FL 0951.JPG,data\processed\val\Tomato__Target_Spot\a22aa3d8-3856-459b-8b96-f520c3969743___Com.G_TgS_FL 0951.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a753347d-6645-4f79-9df7-2b1766752fed___Com.G_TgS_FL 7931.JPG,data\processed\val\Tomato__Target_Spot\a753347d-6645-4f79-9df7-2b1766752fed___Com.G_TgS_FL 7931.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9c5deedb-ca12-47d4-9fd0-029a49fdc9fd___Com.G_TgS_FL 7942.JPG,data\processed\val\Tomato__Target_Spot\9c5deedb-ca12-47d4-9fd0-029a49fdc9fd___Com.G_TgS_FL 7942.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a7a2b856-0355-4c9a-a066-d3f27d0d6d99___Com.G_TgS_FL 8013.JPG,data\processed\val\Tomato__Target_Spot\a7a2b856-0355-4c9a-a066-d3f27d0d6d99___Com.G_TgS_FL 8013.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a11d867b-0cb9-4bc8-a96a-98dad0085c09___Com.G_TgS_FL 0653.JPG,data\processed\val\Tomato__Target_Spot\a11d867b-0cb9-4bc8-a96a-98dad0085c09___Com.G_TgS_FL 0653.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9cde1f91-752e-4b1c-8c27-020937bebf34___Com.G_TgS_FL 8190.JPG,data\processed\val\Tomato__Target_Spot\9cde1f91-752e-4b1c-8c27-020937bebf34___Com.G_TgS_FL 8190.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a4b219dd-fcf0-4c1f-9449-2f59db779d7c___Com.G_TgS_FL 1074.JPG,data\processed\val\Tomato__Target_Spot\a4b219dd-fcf0-4c1f-9449-2f59db779d7c___Com.G_TgS_FL 1074.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a6630e8e-c6df-499c-b8ff-ee077812f9f4___Com.G_TgS_FL 9915.JPG,data\processed\val\Tomato__Target_Spot\a6630e8e-c6df-499c-b8ff-ee077812f9f4___Com.G_TgS_FL 9915.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a05ea14e-6cbf-44cf-bd89-609159123d0f___Com.G_TgS_FL 7950.JPG,data\processed\val\Tomato__Target_Spot\a05ea14e-6cbf-44cf-bd89-609159123d0f___Com.G_TgS_FL 7950.JPG,val,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a2fe6396-b6dc-4921-b122-4c5cfc80f4d0___Com.G_TgS_FL 8269.JPG,data\processed\test\Tomato__Target_Spot\a2fe6396-b6dc-4921-b122-4c5cfc80f4d0___Com.G_TgS_FL 8269.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a22c1ee8-6ad5-44e3-adb4-2e0223b3fa2b___Com.G_TgS_FL 0981.JPG,data\processed\test\Tomato__Target_Spot\a22c1ee8-6ad5-44e3-adb4-2e0223b3fa2b___Com.G_TgS_FL 0981.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\aa2456d1-7f6b-4091-9b43-b921735fced4___Com.G_TgS_FL 0733.JPG,data\processed\test\Tomato__Target_Spot\aa2456d1-7f6b-4091-9b43-b921735fced4___Com.G_TgS_FL 0733.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a440762c-221b-48b5-8c7b-892a2fa18db4___Com.G_TgS_FL 8363.JPG,data\processed\test\Tomato__Target_Spot\a440762c-221b-48b5-8c7b-892a2fa18db4___Com.G_TgS_FL 8363.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\aa35a155-f269-4c73-8801-3039370eeba5___Com.G_TgS_FL 9912.JPG,data\processed\test\Tomato__Target_Spot\aa35a155-f269-4c73-8801-3039370eeba5___Com.G_TgS_FL 9912.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\9c6d95a8-87be-441c-b232-93addadab9b8___Com.G_TgS_FL 0775.JPG,data\processed\test\Tomato__Target_Spot\9c6d95a8-87be-441c-b232-93addadab9b8___Com.G_TgS_FL 0775.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a6dd65af-e40e-4dfd-84ed-ba527ae1b9b5___Com.G_TgS_FL 0650.JPG,data\processed\test\Tomato__Target_Spot\a6dd65af-e40e-4dfd-84ed-ba527ae1b9b5___Com.G_TgS_FL 0650.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Target_Spot\a0e8952d-0818-458c-8e23-05c06f66e120___Com.G_TgS_FL 7873.JPG,data\processed\test\Tomato__Target_Spot\a0e8952d-0818-458c-8e23-05c06f66e120___Com.G_TgS_FL 7873.JPG,test,Tomato__Target_Spot
data\cleaned\Tomato__Tomato_mosaic_virus\2e03280e-123a-4231-a73a-652c57338137___PSU_CG 2053.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\2e03280e-123a-4231-a73a-652c57338137___PSU_CG 2053.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9a3a36e0-b0eb-4844-84f5-db08e2d9adef___PSU_CG 2300.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\9a3a36e0-b0eb-4844-84f5-db08e2d9adef___PSU_CG 2300.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\5a006502-4484-463c-8ed3-48d61e803520___PSU_CG 2388.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\5a006502-4484-463c-8ed3-48d61e803520___PSU_CG 2388.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\4a76c13f-3e28-4849-81ef-4cdd6cdcccf4___PSU_CG 2171.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\4a76c13f-3e28-4849-81ef-4cdd6cdcccf4___PSU_CG 2171.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\914cd3f1-e98f-49b3-8223-0a55870362b0___PSU_CG 2259.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\914cd3f1-e98f-49b3-8223-0a55870362b0___PSU_CG 2259.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\5ab64087-b61c-48b9-9db7-5c6ce3eeefcd___PSU_CG 2299.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\5ab64087-b61c-48b9-9db7-5c6ce3eeefcd___PSU_CG 2299.JPG,train,Tomato__Tomato_mosaic_virus
